RAW_METAR,STATION,DATETIME,WIND_DIR,WIND_SPEED,WIND_GUST,VISIBILITY,CLOUDS,TEMPERATURE,DEWPOINT,PRESSURE_QNH,WX1_INT,WX1_DESC,WX1_PHEN,WX2_INT,WX2_DESC,WX2_PHEN,WX3_INT,WX3_DESC,WX3_PHEN
202512210000 METAR VEPT 210000Z 00000KT 1200 R25/2000 R07/2000 BR NSC 14/12 Q1016 NOSIG=,VEPT,21-12-2025 00:00,000,00,,1200 m,,14,12,1016,,,BR,,,,,,
202512210030 METAR VEPT 210030Z 00000KT 1200 R25/2000 R07/2000 BR NSC 14/12 Q1017 NOSIG=,VEPT,21-12-2025 00:30,000,00,,1200 m,,14,12,1017,,,BR,,,,,,
202512210100 METAR VEPT 210100Z 00000KT 1200 R25/2000 R07/2000 BR NSC 14/12 Q1017 NOSIG=,VEPT,21-12-2025 01:00,000,00,,1200 m,,14,12,1017,,,BR,,,,,,
202512210130 METAR VEPT 210130Z 00000KT 1200 R25/2000 R07/2000 BR NSC 14/13 Q1017 NOSIG=,VEPT,21-12-2025 01:30,000,00,,1200 m,,14,13,1017,,,BR,,,,,,
202512210200 METAR VEPT 210200Z 00000KT 1300 R25/2000 R07/2000 BR NSC 14/12 Q1018 NOSIG=,VEPT,21-12-2025 02:00,000,00,,1300 m,,14,12,1018,,,BR,,,,,,
202512210230 METAR VEPT 210230Z 00000KT 1300 R25/2000 R07/2000 BR NSC 14/12 Q1018 NOSIG=,VEPT,21-12-2025 02:30,000,00,,1300 m,,14,12,1018,,,BR,,,,,,
202512210300 METAR VEPT 210300Z 00000KT 1300 R25/2000 R07/2000 BR VV/// 15/12 Q1019 NOSIG=,VEPT,21-12-2025 03:00,000,00,,1300 m,,15,12,1019,,,BR,,,,,,
202512210330 METAR VEPT 210330Z 30003KT 1400 R25/2000 R07/2000 BR VV/// 15/12 Q1019 NOSIG=,VEPT,21-12-2025 03:30,300,03,,1400 m,,15,12,1019,,,BR,,,,,,
202512210400 METAR VEPT 210400Z 27004KT 1400 R25/2000 R07/2000 BR VV/// 15/12 Q1020 BECMG 1500 BR=,VEPT,21-12-2025 04:00,270,04,,1400 m,,15,12,1020,,,BR,,,BR,,,
202512210430 METAR VEPT 210430Z 29003KT 1500 R25/2000 R07/2000 BR VV/// 15/12 Q1020 NOSIG=,VEPT,21-12-2025 04:30,290,03,,1500 m,,15,12,1020,,,BR,,,,,,
202512210500 METAR VEPT 210500Z 31003KT 1500 R25/2000 R07/2000 BR VV/// 15/11 Q1019 NOSIG=,VEPT,21-12-2025 05:00,310,03,,1500 m,,15,11,1019,,,BR,,,,,,
202512210530 METAR VEPT 210530Z 28003KT 1500 R25/2000 R07/2000 BR VV/// 15/11 Q1019 NOSIG=,VEPT,21-12-2025 05:30,280,03,,1500 m,,15,11,1019,,,BR,,,,,,
202512210600 METAR VEPT 210600Z 27004KT 1500 R25/2000 R07/2000 BR VV/// 15/12 Q1019 NOSIG=,VEPT,21-12-2025 06:00,270,04,,1500 m,,15,12,1019,,,BR,,,,,,
202512210630 METAR VEPT 210630Z 28003KT 1600 BR VV/// 16/12 Q1018 NOSIG=,VEPT,21-12-2025 06:30,280,03,,1600 m,,16,12,1018,,,BR,,,,,,
202512210700 METAR VEPT 210700Z 28003KT 1700 BR VV/// 16/12 Q1018 NOSIG=,VEPT,21-12-2025 07:00,280,03,,1700 m,,16,12,1018,,,BR,,,,,,
202512210730 METAR VEPT 210730Z 00000KT 1700 HZ VV/// 16/12 Q1017 NOSIG=,VEPT,21-12-2025 07:30,000,00,,1700 m,,16,12,1017,,,HZ,,,,,,
202512210800 METAR VEPT 210800Z 27004KT 1700 HZ VV/// 16/12 Q1017 NOSIG=,VEPT,21-12-2025 08:00,270,04,,1700 m,,16,12,1017,,,HZ,,,,,,
202512210830 METAR VEPT 210830Z 29003KT 1700 BR VV/// 16/12 Q1017 NOSIG=,VEPT,21-12-2025 08:30,290,03,,1700 m,,16,12,1017,,,BR,,,,,,
202512210900 METAR VEPT 210900Z 31004KT 1700 BR VV/// 16/12 Q1017 NOSIG=,VEPT,21-12-2025 09:00,310,04,,1700 m,,16,12,1017,,,BR,,,,,,
202512210930 METAR VEPT 210930Z 24004KT 1800 BR NSC 16/12 Q1017 NOSIG=,VEPT,21-12-2025 09:30,240,04,,1800 m,,16,12,1017,,,BR,,,,,,
202512211000 METAR VEPT 211000Z 31004KT 1800 BR NSC 16/12 Q1017 NOSIG=,VEPT,21-12-2025 10:00,310,04,,1800 m,,16,12,1017,,,BR,,,,,,
202512211030 METAR VEPT 211030Z 28004KT 2000 BR SCT020 16/12 Q1016 NOSIG=,VEPT,21-12-2025 10:30,280,04,,2000 m,SCT020,16,12,1016,,,BR,,,,,,
202512211100 METAR VEPT 211100Z 27004KT 2000 BR SCT020 SCT100 16/12 Q1017 NOSIG=,VEPT,21-12-2025 11:00,270,04,,2000 m,"SCT020, SCT100",16,12,1017,,,BR,,,,,,
202512211130 METAR VEPT 211130Z 29004KT 2000 BR SCT020 SCT100 16/12 Q1017 NOSIG=,VEPT,21-12-2025 11:30,290,04,,2000 m,"SCT020, SCT100",16,12,1017,,,BR,,,,,,
202512211200 METAR VEPT 211200Z 28004KT 2500 BR SCT020 SCT100 16/12 Q1017 NOSIG=,VEPT,21-12-2025 12:00,280,04,,2500 m,"SCT020, SCT100",16,12,1017,,,BR,,,,,,
202512211230 METAR VEPT 211230Z 29003KT 2500 BR SCT020 SCT100 16/11 Q1017 NOSIG=,VEPT,21-12-2025 12:30,290,03,,2500 m,"SCT020, SCT100",16,11,1017,,,BR,,,,,,
202512211300 METAR VEPT 211300Z 30003KT 2500 BR SCT020 SCT100 15/12 Q1017 NOSIG=,VEPT,21-12-2025 13:00,300,03,,2500 m,"SCT020, SCT100",15,12,1017,,,BR,,,,,,
202512211330 METAR VEPT 211330Z 33003KT 2500 BR SCT020 SCT100 15/12 Q1017 NOSIG=,VEPT,21-12-2025 13:30,330,03,,2500 m,"SCT020, SCT100",15,12,1017,,,BR,,,,,,
202512211400 METAR VEPT 211400Z 27004KT 2000 BR FEW020 SCT100 15/11 Q1018 NOSIG=,VEPT,21-12-2025 14:00,270,04,,2000 m,"FEW020, SCT100",15,11,1018,,,BR,,,,,,
202512211430 METAR VEPT 211430Z 28003KT 2000 BR FEW020 SCT100 15/12 Q1018 NOSIG=,VEPT,21-12-2025 14:30,280,03,,2000 m,"FEW020, SCT100",15,12,1018,,,BR,,,,,,
202512211500 METAR VEPT 211500Z 34002KT 2000 BR FEW100 15/12 Q1018 NOSIG=,VEPT,21-12-2025 15:00,340,02,,2000 m,FEW100,15,12,1018,,,BR,,,,,,
202512211530 METAR VEPT 211530Z 29002KT 2000 BR FEW100 15/11 Q1018 NOSIG=,VEPT,21-12-2025 15:30,290,02,,2000 m,FEW100,15,11,1018,,,BR,,,,,,
202512211600 METAR VEPT 211600Z 29003KT 2000 BR NSC 15/12 Q1018 NOSIG=,VEPT,21-12-2025 16:00,290,03,,2000 m,,15,12,1018,,,BR,,,,,,
202512211630 METAR VEPT 211630Z 03004KT 2000 BR NSC 15/12 Q1018 NOSIG=,VEPT,21-12-2025 16:30,030,04,,2000 m,,15,12,1018,,,BR,,,,,,
202512211700 METAR VEPT 211700Z 33003KT 2000 BR NSC 15/12 Q1018 NOSIG=,VEPT,21-12-2025 17:00,330,03,,2000 m,,15,12,1018,,,BR,,,,,,
202512211730 METAR VEPT 211730Z 32003KT 2000 BR NSC 14/12 Q1018 NOSIG=,VEPT,21-12-2025 17:30,320,03,,2000 m,,14,12,1018,,,BR,,,,,,
202512211800 METAR VEPT 211800Z 35003KT 2000 BR NSC 14/12 Q1018 NOSIG=,VEPT,21-12-2025 18:00,350,03,,2000 m,,14,12,1018,,,BR,,,,,,
202512211830 METAR VEPT 211830Z 36003KT 2000 BR NSC 14/11 Q1018 NOSIG=,VEPT,21-12-2025 18:30,360,03,,2000 m,,14,11,1018,,,BR,,,,,,
202512211900 METAR VEPT 211900Z 35003KT 2000 BR NSC 14/11 Q1018 NOSIG=,VEPT,21-12-2025 19:00,350,03,,2000 m,,14,11,1018,,,BR,,,,,,
202512211930 METAR VEPT 211930Z 33003KT 1800 BR NSC 14/11 Q1018 NOSIG=,VEPT,21-12-2025 19:30,330,03,,1800 m,,14,11,1018,,,BR,,,,,,
202512212000 METAR VEPT 212000Z 01003KT 1600 BR NSC 13/11 Q1018 NOSIG=,VEPT,21-12-2025 20:00,010,03,,1600 m,,13,11,1018,,,BR,,,,,,
202512212030 METAR VEPT 212030Z 05003KT 1600 BR NSC 13/11 Q1018 NOSIG=,VEPT,21-12-2025 20:30,050,03,,1600 m,,13,11,1018,,,BR,,,,,,
202512212100 METAR VEPT 212100Z 05003KT 1600 BR NSC 12/11 Q1017 NOSIG=,VEPT,21-12-2025 21:00,050,03,,1600 m,,12,11,1017,,,BR,,,,,,
202512212130 METAR VEPT 212130Z 05003KT 1600 BR NSC 12/11 Q1017 NOSIG=,VEPT,21-12-2025 21:30,050,03,,1600 m,,12,11,1017,,,BR,,,,,,
202512212200 METAR VEPT 212200Z 32005KT 1600 BR NSC 13/12 Q1017 NOSIG=,VEPT,21-12-2025 22:00,320,05,,1600 m,,13,12,1017,,,BR,,,,,,
202512212230 METAR VEPT 212230Z 32005KT 1600 BR NSC 13/12 Q1017 NOSIG=,VEPT,21-12-2025 22:30,320,05,,1600 m,,13,12,1017,,,BR,,,,,,
202512212300 METAR VEPT 212300Z 28004KT 1600 BR NSC 13/12 Q1017 BECMG 1500 BR=,VEPT,21-12-2025 23:00,280,04,,1600 m,,13,12,1017,,,BR,,,BR,,,
202512212330 METAR VEPT 212330Z 30005KT 1200 MIFG NSC 13/11 Q1017 NOSIG=,VEPT,21-12-2025 23:30,300,05,,1200 m,,13,11,1017,,MI,FG,,,,,,
202512220000 METAR VEPT 220000Z 31005KT 1200 MIFG NSC 13/12 Q1017 NOSIG=,VEPT,22-12-2025 00:00,310,05,,1200 m,,13,12,1017,,MI,FG,,,,,,
202512220030 METAR VEPT 220030Z 25005KT 1200 MIFG NSC 13/11 Q1017 NOSIG=,VEPT,22-12-2025 00:30,250,05,,1200 m,,13,11,1017,,MI,FG,,,,,,
202512220100 METAR VEPT 220100Z 28005KT 1200 MIFG NSC 13/11 Q1018 NOSIG=,VEPT,22-12-2025 01:00,280,05,,1200 m,,13,11,1018,,MI,FG,,,,,,
202512220130 METAR VEPT 220130Z 26006KT 1000 R25/2000 R07/2000 MIFG NSC 13/11 Q1018 BECMG 0800 FG=,VEPT,22-12-2025 01:30,260,06,,1000 m,,13,11,1018,,MI,FG,,,FG,,,
202512220200 METAR VEPT 220200Z 26005KT 0800 R25/1700 R07/2000 FG VV/// 13/11 Q1019 NOSIG=,VEPT,22-12-2025 02:00,260,05,,0800 m,,13,11,1019,,,FG,,,,,,
202512220230 METAR VEPT 220230Z 27006KT 0800 R25/1800 R07/1900 FG VV/// 13/11 Q1019 NOSIG=,VEPT,22-12-2025 02:30,270,06,,0800 m,,13,11,1019,,,FG,,,,,,
202512220300 METAR VEPT 220300Z 28004KT 0800 R25/1700 R07/1900 FG VV/// 13/11 Q1019 NOSIG=,VEPT,22-12-2025 03:00,280,04,,0800 m,,13,11,1019,,,FG,,,,,,
202512220330 METAR VEPT 220330Z 27005KT 0800 R25/1600 R07/1900 FG VV/// 13/11 Q1019 NOSIG=,VEPT,22-12-2025 03:30,270,05,,0800 m,,13,11,1019,,,FG,,,,,,
202512220400 METAR VEPT 220400Z 25005KT 0800 R25/1600 R07/1800 FG VV/// 13/11 Q101 9 NOSIG=,VEPT,22-12-2025 04:00,250,05,,0800 m,,13,11,,,,FG,,,,,,
202512220430 METAR VEPT 220430Z 27006KT 0800 R25/1500 R07/1800 FG VV/// 13/11 Q1019 NOSIG=,VEPT,22-12-2025 04:30,270,06,,0800 m,,13,11,1019,,,FG,,,,,,
202512220500 METAR VEPT 220500Z 32005KT 0800 R25/1500 R07/1700 FG VV/// 14/11 Q1019 NOSIG=,VEPT,22-12-2025 05:00,320,05,,0800 m,,14,11,1019,,,FG,,,,,,
202512220530 METAR VEPT 220530Z 27006KT 1000 R25/1500 R07/1700 MIFG FEW020 SCT100 14/11 Q1019 NOSIG=,VEPT,22-12-2025 05:30,270,06,,1000 m,"FEW020, SCT100",14,11,1019,,MI,FG,,,,,,
202512220600 METAR VEPT 220600Z 29007KT 1000 R25/1500 R07/1700 MIFG FEW020 SCT100 15/11 Q1018 NOSIG=,VEPT,22-12-2025 06:00,290,07,,1000 m,"FEW020, SCT100",15,11,1018,,MI,FG,,,,,,
202512220630 METAR VEPT 220630Z 31006KT 1000 R25/1600 R07/1800 MIFG FEW020 SCT100 16/11 Q1017 NOSIG=,VEPT,22-12-2025 06:30,310,06,,1000 m,"FEW020, SCT100",16,11,1017,,MI,FG,,,,,,
202512220700 METAR VEPT 220700Z 28006KT 1200 R25/1600 R07/1800 BR SCT020 SCT100 16/11 Q1017 NOSIG=,VEPT,22-12-2025 07:00,280,06,,1200 m,"SCT020, SCT100",16,11,1017,,,BR,,,,,,
202512220730 METAR VEPT 220730Z 29006KT 1200 R25/1600 R07/1800 BR SCT020 SCT100 16/12 Q1016 NOSIG=,VEPT,22-12-2025 07:30,290,06,,1200 m,"SCT020, SCT100",16,12,1016,,,BR,,,,,,
202512220800 METAR VEPT 220800Z 30003KT 1300 R25/1700 R07/1800 HZ FEW100 18/12 Q1016 BECMG 1500 HZ=,VEPT,22-12-2025 08:00,300,03,,1300 m,FEW100,18,12,1016,,,HZ,,,HZ,,,
202512220830 METAR VEPT 220830Z 29008KT 1400 R25/1700 R07/1800 HZ NSC 18/13 Q1015 NOSIG=,VEPT,22-12-2025 08:30,290,08,,1400 m,,18,13,1015,,,HZ,,,,,,
202512220900 METAR VEPT 220900Z 32005KT 1400 R25/1800 R07/1800 HZ NSC 18/12 Q1015 NOSIG=,VEPT,22-12-2025 09:00,320,05,,1400 m,,18,12,1015,,,HZ,,,,,,
202512220930 METAR VEPT 220930Z 27006KT 1600 HZ NSC 19/12 Q1014 NOSIG=,VEPT,22-12-2025 09:30,270,06,,1600 m,,19,12,1014,,,HZ,,,,,,
202512221000 METAR VEPT 221000Z 29005KT 1600 HZ NSC 19/12 Q1014 NOSIG=,VEPT,22-12-2025 10:00,290,05,,1600 m,,19,12,1014,,,HZ,,,,,,
202512221030 METAR VEPT 221030Z 26005KT 1800 HZ NSC 19/12 Q1014 NOSIG=,VEPT,22-12-2025 10:30,260,05,,1800 m,,19,12,1014,,,HZ,,,,,,
202512221100 METAR VEPT 221100Z 29003KT 1800 HZ NSC 18/12 Q1014 NOSIG=,VEPT,22-12-2025 11:00,290,03,,1800 m,,18,12,1014,,,HZ,,,,,,
202512221130 METAR VEPT 221130Z 27003KT 1800 HZ NSC 18/12 Q1014 NOSIG=,VEPT,22-12-2025 11:30,270,03,,1800 m,,18,12,1014,,,HZ,,,,,,
202512221200 METAR VEPT 221200Z 27003KT 2000 BR NSC 17/13 Q1014 NOSIG=,VEPT,22-12-2025 12:00,270,03,,2000 m,,17,13,1014,,,BR,,,,,,
202512221230 METAR VEPT 221230Z 00000KT 2000 BR NSC 16/13 Q1014 NOSIG=,VEPT,22-12-2025 12:30,000,00,,2000 m,,16,13,1014,,,BR,,,,,,
202512221300 METAR VEPT 221300Z 00000KT 2000 BR NSC 15/13 Q1014 NOSIG=,VEPT,22-12-2025 13:00,000,00,,2000 m,,15,13,1014,,,BR,,,,,,
202512221330 METAR VEPT 221330Z 00000KT 1800 BR NSC 15/13 Q1015 NOSIG=,VEPT,22-12-2025 13:30,000,00,,1800 m,,15,13,1015,,,BR,,,,,,
202512221400 METAR VEPT 221400Z 00000KT 1800 BR NSC 15/13 Q1015 NOSIG=,VEPT,22-12-2025 14:00,000,00,,1800 m,,15,13,1015,,,BR,,,,,,
202512221430 METAR VEPT 221430Z 00000KT 1800 BR NSC 14/13 Q1015 NOSIG=,VEPT,22-12-2025 14:30,000,00,,1800 m,,14,13,1015,,,BR,,,,,,
202512221500 METAR VEPT 221500Z 00000KT 1600 BR NSC 14/13 Q1015 BECMG 1500 BR=,VEPT,22-12-2025 15:00,000,00,,1600 m,,14,13,1015,,,BR,,,BR,,,
202512221530 METAR VEPT 221530Z 00000KT 1500 R25/1800 R07/1800 BR NSC 14/12 Q1015 NOSIG=,VEPT,22-12-2025 15:30,000,00,,1500 m,,14,12,1015,,,BR,,,,,,
202512221600 METAR VEPT 221600Z 00000KT 1300 R25/1500 R07/1300 BR NSC 14/12 Q1015 NOSIG=,VEPT,22-12-2025 16:00,000,00,,1300 m,,14,12,1015,,,BR,,,,,,
202512221630 METAR VEPT 221630Z 00000KT 1300 R25/1800 R07/1500 BR NSC 15/13 Q1016 NOSIG=,VEPT,22-12-2025 16:30,000,00,,1300 m,,15,13,1016,,,BR,,,,,,
202512221700 METAR VEPT 221700Z 00000KT 1200 R25/1300 R07/1400 BR NSC 13/12 Q1016 NOSIG=,VEPT,22-12-2025 17:00,000,00,,1200 m,,13,12,1016,,,BR,,,,,,
202512221730 METAR VEPT 221730Z 00000KT 1200 R25/1200 R07/1500 BR NSC 13/12 Q1016 NOSIG=,VEPT,22-12-2025 17:30,000,00,,1200 m,,13,12,1016,,,BR,,,,,,
202512221800 METAR VEPT 221800Z 00000KT 1000 R25/0900 R07/0900 MIFG NSC 12/12 Q101 6 NOSIG=,VEPT,22-12-2025 18:00,000,00,,1000 m,,12,12,,,MI,FG,,,,,,
202512221830 METAR VEPT 221830Z 00000KT 1000 R25/0700 R07/0800 MIFG NSC 12/12 Q1016 NOSIG=,VEPT,22-12-2025 18:30,000,00,,1000 m,,12,12,1016,,MI,FG,,,,,,
202512221900 METAR VEPT 221900Z 24003KT 0900 R25/1200 R07/0900 FG NSC 12/11 Q1016 BECMG 0800 FG=,VEPT,22-12-2025 19:00,240,03,,0900 m,,12,11,1016,,,FG,,,FG,,,
202512221930 METAR VEPT 221930Z 26003KT 0800 R25/0600 R07/1100 FG NSC 12/12 Q1016 NOSIG=,VEPT,22-12-2025 19:30,260,03,,0800 m,,12,12,1016,,,FG,,,,,,
202512222000 METAR VEPT 222000Z 25004KT 0800 R25/1000 R07/1000 FG VV/// 12/12 Q1015 NOSIG=,VEPT,22-12-2025 20:00,250,04,,0800 m,,12,12,1015,,,FG,,,,,,
202512222030 METAR VEPT 222030Z 00000KT 0700 R25/0400 R07/0400 FG VV/// 12/11 Q1015 NOSIG=,VEPT,22-12-2025 20:30,000,00,,0700 m,,12,11,1015,,,FG,,,,,,
202512222100 METAR VEPT 222100Z 00000KT 0700 R25/0600 R07/0400 FG VV/// 12/11 Q1015 NOSIG=,VEPT,22-12-2025 21:00,000,00,,0700 m,,12,11,1015,,,FG,,,,,,
202512222130 METAR VEPT 222130Z 00000KT 0700 R25/0650 R07/0750 FG VV/// 12/12 Q1015 BECMG 600 FG=,VEPT,22-12-2025 21:30,000,00,,0700 m,,12,12,1015,,,FG,,,FG,,,
202512222200 METAR VEPT 222200Z 24003KT 0600 R25/0900 R07/0800 FG VV/// 12/12 Q1015 NOSIG=,VEPT,22-12-2025 22:00,240,03,,0600 m,,12,12,1015,,,FG,,,,,,
202512222230 METAR VEPT 222230Z 24003KT 0500 R25/0600 R07/0500 FG VV/// 12/12 Q1015 NOSIG=,VEPT,22-12-2025 22:30,240,03,,0500 m,,12,12,1015,,,FG,,,,,,
202512222300 METAR VEPT 222300Z 25004KT 0400 R25/0400 R07/0400 FG VV/// 12/12 Q101 5 BECMG 350 FG=,VEPT,22-12-2025 23:00,250,04,,0400 m,,12,12,,,,FG,,,FG,,,
202512222330 METAR COR VEPT 222330Z 24003KT 0350 R25/0400 R07/0350 FG VV/// 12/12 Q1015 NOSIG=,VEPT,22-12-2025 23:30,240,03,,0350 m,,12,12,1015,,,FG,,,,,,
202512230000 METAR VEPT 230000Z 24003KT 0300 R25/0350 R07/0400 FG VV/// 12/12 Q1015 NOSIG=,VEPT,23-12-2025 00:00,240,03,,0300 m,,12,12,1015,,,FG,,,,,,
202512230030 METAR VEPT 230030Z 26005KT 0200 R25/0300 R07/0350 FG VV/// 12/12 Q1015 BECMG 0150 FG=,VEPT,23-12-2025 00:30,260,05,,0200 m,,12,12,1015,,,FG,,,FG,,,
202512230100 METAR VEPT 230100Z 24004KT 0150 R25/0150 R07/0250 FG VV/// 11/11 Q1015 NOSIG=,VEPT,23-12-2025 01:00,240,04,,0150 m,,11,11,1015,,,FG,,,,,,
202512230130 METAR VEPT 230130Z 24005KT 0100 R25/0150 R07/0150 FG VV/// 11/11 Q1016 NOSIG=,VEPT,23-12-2025 01:30,240,05,,0100 m,,11,11,1016,,,FG,,,,,,
202512230200 METAR VEPT 230200Z 26005KT 0100 R25/0150 R07/0150 FG VV/// 11/11 Q1016 NOSIG=,VEPT,23-12-2025 02:00,260,05,,0100 m,,11,11,1016,,,FG,,,,,,
202512230230 METAR VEPT 230230Z 26005KT 0100 R25/0200 R07/0150 FG VV/// 11/11 Q1017 BECMG 0150 FG=,VEPT,23-12-2025 02:30,260,05,,0100 m,,11,11,1017,,,FG,,,FG,,,
202512230300 METAR VEPT 230300Z 23006KT 0100 R25/0250 R07/0250 FG VV/// 11/11 Q1017 NOSIG=,VEPT,23-12-2025 03:00,230,06,,0100 m,,11,11,1017,,,FG,,,,,,
202512230330 METAR VEPT 230330Z 28005KT 0150 R25/0400 R07/0400 FG VV/// 11/11 Q1017 NOSIG=,VEPT,23-12-2025 03:30,280,05,,0150 m,,11,11,1017,,,FG,,,,,,
202512230400 METAR VEPT 230400Z 25005KT 0250 R25/0500 R07/0500 FG VV/// 11/11 Q1017 BECMG 0350 FG=,VEPT,23-12-2025 04:00,250,05,,0250 m,,11,11,1017,,,FG,,,FG,,,
202512230430 METAR VEPT 230430Z 24005KT 0300 R25/0600 R07/0600 FG VV/// 11/11 Q1017 NOSIG=,VEPT,23-12-2025 04:30,240,05,,0300 m,,11,11,1017,,,FG,,,,,,
202512230500 METAR VEPT 230500Z 24005KT 0350 R25/0600 R07/0600 FG VV/// 12/11 Q1017 NOSIG=,VEPT,23-12-2025 05:00,240,05,,0350 m,,12,11,1017,,,FG,,,,,,
202512230530 METAR VEPT 230530Z 29003KT 0550 R25/0800 R07/0800 FG VV/// 12/12 Q1017 BECMG 0600 FG=,VEPT,23-12-2025 05:30,290,03,,0550 m,,12,12,1017,,,FG,,,FG,,,
202512230600 METAR VEPT 230600Z 29003KT 0700 R25/1200 R07/1200 FG VV/// 12/12 Q1016 BECMG 0800 FG=,VEPT,23-12-2025 06:00,290,03,,0700 m,,12,12,1016,,,FG,,,FG,,,
202512230630 METAR VEPT 230630Z 27004KT 0700 R25/1200 R07/1200 FG VV/// 13/12 Q1016 NOSIG=,VEPT,23-12-2025 06:30,270,04,,0700 m,,13,12,1016,,,FG,,,,,,
202512230700 METAR VEPT 230700Z 23004KT 0800 R25/1300 R07/1300 FG VV/// 13/13 Q1015 NOSIG=,VEPT,23-12-2025 07:00,230,04,,0800 m,,13,13,1015,,,FG,,,,,,
202512230730 METAR VEPT 230730Z 27004KT 0800 R25/1300 R07/1300 FG VV/// 14/13 Q1015 NOSIG=,VEPT,23-12-2025 07:30,270,04,,0800 m,,14,13,1015,,,FG,,,,,,
202512230800 METAR VEPT 230800Z 28004KT 0800 R25/1400 R07/1300 FG VV/// 15/13 Q1014 NOSIG=,VEPT,23-12-2025 08:00,280,04,,0800 m,,15,13,1014,,,FG,,,,,,
202512230830 METAR VEPT 230830Z 26007KT 0800 R25/1400 R07/1300 FG VV/// 14/13 Q1014 NOSIG=,VEPT,23-12-2025 08:30,260,07,,0800 m,,14,13,1014,,,FG,,,,,,
202512230900 METAR VEPT 230900Z 28007KT 0800 R25/1500 R07/1400 FG VV/// 14/13 Q1014 NOSIG=,VEPT,23-12-2025 09:00,280,07,,0800 m,,14,13,1014,,,FG,,,,,,
202512230930 METAR VEPT 230930Z 28006KT 0800 R25/1500 R07/1300 FG VV/// 14/13 Q1014 NOSIG=,VEPT,23-12-2025 09:30,280,06,,0800 m,,14,13,1014,,,FG,,,,,,
202512231000 METAR VEPT 231000Z 27005KT 0800 R25/1600 R07/1400 FG VV/// 14/13 Q1014 NOSIG=,VEPT,23-12-2025 10:00,270,05,,0800 m,,14,13,1014,,,FG,,,,,,
202512231030 METAR VEPT 231030Z 24004KT 0800 R25/1700 R07/1500 FG VV/// 14/13 Q1014 NOSIG=,VEPT,23-12-2025 10:30,240,04,,0800 m,,14,13,1014,,,FG,,,,,,
202512231100 METAR VEPT 231100Z 28003KT 0800 R25/1800 R07/1700 FG VV/// 14/13 Q1014 NOSIG=,VEPT,23-12-2025 11:00,280,03,,0800 m,,14,13,1014,,,FG,,,,,,
202512231130 METAR VEPT 231130Z 33003KT 0800 R25/2000 R07/1800 FG VV/// 14/13 Q1014 NOSIG=,VEPT,23-12-2025 11:30,330,03,,0800 m,,14,13,1014,,,FG,,,,,,
202512231200 METAR VEPT 231200Z 28005KT 1000 R25/2000 R07/2000 MIFG VV/// 14/13 Q1014 NOSIG=,VEPT,23-12-2025 12:00,280,05,,1000 m,,14,13,1014,,MI,FG,,,,,,
202512231230 METAR VEPT 231230Z 28004KT 1200 R25/2000 R07/2000 MIFG NSC 14/13 Q1014 NOSIG=,VEPT,23-12-2025 12:30,280,04,,1200 m,,14,13,1014,,MI,FG,,,,,,
202512231300 METAR VEPT 231300Z 27003KT 1200 R25/2000 R07/2000 MIFG NSC 14/13 Q1014 NOSIG=,VEPT,23-12-2025 13:00,270,03,,1200 m,,14,13,1014,,MI,FG,,,,,,
202512231330 METAR VEPT 231330Z 31004KT 1200 R25/2000 R07/1800 MIFG NSC 14/13 Q1014 NOSIG=,VEPT,23-12-2025 13:30,310,04,,1200 m,,14,13,1014,,MI,FG,,,,,,
202512231400 METAR VEPT 231400Z 34004KT 1000 R25/2000 R07/1800 MIFG NSC 14/13 Q101 4 NOSIG=,VEPT,23-12-2025 14:00,340,04,,1000 m,,14,13,,,MI,FG,,,,,,
202512231430 METAR VEPT 231430Z 29003KT 1000 R25/2000 R07/1800 MIFG NSC 14/13 Q1014 NOSIG=,VEPT,23-12-2025 14:30,290,03,,1000 m,,14,13,1014,,MI,FG,,,,,,
202512231500 METAR VEPT 231500Z 31005KT 1000 R25/2000 R07/1900 MIFG NSC 14/13 Q1015 NOSIG=,VEPT,23-12-2025 15:00,310,05,,1000 m,,14,13,1015,,MI,FG,,,,,,
202512231530 METAR VEPT 231530Z 36003KT 1000 R25/2000 R07/1900 MIFG NSC 16/14 Q1015 NOSIG=,VEPT,23-12-2025 15:30,360,03,,1000 m,,16,14,1015,,MI,FG,,,,,,
202512231600 METAR VEPT 231600Z 00000KT 1000 R25/2000 R07/2000 MIFG NSC 14/12 Q1015 BECMG 800 FG=,VEPT,23-12-2025 16:00,000,00,,1000 m,,14,12,1015,,MI,FG,,,FG,,,
202512231630 METAR VEPT 231630Z 25003KT 1000 R25/2000 R07/2000 MIFG NSC 14/12 Q1015 NOSIG=,VEPT,23-12-2025 16:30,250,03,,1000 m,,14,12,1015,,MI,FG,,,,,,
202512231700 METAR VEPT 231700Z 00000KT 0800 R25/2000 R07/1800 FG NSC 14/13 Q1015 NOSIG=,VEPT,23-12-2025 17:00,000,00,,0800 m,,14,13,1015,,,FG,,,,,,
202512231730 METAR VEPT 231730Z 25003KT 0800 R25/2000 R07/2000 FG NSC 14/12 Q1015 NOSIG=,VEPT,23-12-2025 17:30,250,03,,0800 m,,14,12,1015,,,FG,,,,,,
202512231800 METAR VEPT 231800Z 00000KT 0800 R25/2000 R07/1900 FG NSC 14/13 Q1015 NOSIG=,VEPT,23-12-2025 18:00,000,00,,0800 m,,14,13,1015,,,FG,,,,,,
